Pid,Vis_Type,cp,cp_explicit,eli5,lime,shap,forceshap,anchors,interactive,interactive_lower_bias_percep,interactive_higher_bias_percep,interactive_fair,initial_visualizations,Age,Age_Below_37,Gender,Education_Num,Education,Income_Num,Income,Race/Ethnicity_Num,Race/Ethnicity,Familiarity_Num,Familiarity,I_understand_model_decisions,I_understand_model_output,I_recommend_other_people,qualitative_model_perception,comprehension,trust,likert only trust,discriminate Age,discriminate Hours per week,discriminate Occupation,discriminate Education,discriminate Sex,discriminatory,bias operational,person,correct output,correct pushing,correct power,computers can make human decisions,this model will or shouldnt give me a loan,this model will give me a loan,this model shouldnt give me a loan,order seen
36,lime,0,0,0,1,0,0,0,0,0,0,0,1,24,1,Woman/Female (Cis or Trans),3,Some college but no degree,2,"$50,000 - $99,999",1,White,1,No familiarity,5,6,6,17,2,2,2,0,0,0,0,1,1,4,side by side,2,0,0,0,1,0,1,6
36,lime,0,0,0,1,0,0,0,0,0,0,0,1,24,1,Woman/Female (Cis or Trans),3,Some college but no degree,2,"$50,000 - $99,999",1,White,1,No familiarity,5,6,6,17,7,4,4,0,0,0,0,1,1,3,wom 1,1,5,1,0,1,0,1,1
36,lime,0,0,0,1,0,0,0,0,0,0,0,1,24,1,Woman/Female (Cis or Trans),3,Some college but no degree,2,"$50,000 - $99,999",1,White,1,No familiarity,5,6,6,17,7,2,2,0,0,0,0,1,1,3,wom 2,1,5,1,0,1,0,1,4
36,lime,0,0,0,1,0,0,0,0,0,0,0,1,24,1,Woman/Female (Cis or Trans),3,Some college but no degree,2,"$50,000 - $99,999",1,White,1,No familiarity,5,6,6,17,7,4,4,0,0,0,0,1,1,3,wom 3,1,5,1,0,1,0,1,3
36,lime,0,0,0,1,0,0,0,0,0,0,0,1,24,1,Woman/Female (Cis or Trans),3,Some college but no degree,2,"$50,000 - $99,999",1,White,1,No familiarity,5,6,6,17,7,2,2,0,0,0,0,1,1,3,man 1,1,5,1,0,1,0,1,5
36,lime,0,0,0,1,0,0,0,0,0,0,0,1,24,1,Woman/Female (Cis or Trans),3,Some college but no degree,2,"$50,000 - $99,999",1,White,1,No familiarity,5,6,6,17,7,11,8,0,0,0,0,1,1,3,man 2,1,5,1,1,1,0,1,0
36,lime,0,0,0,1,0,0,0,0,0,0,0,1,24,1,Woman/Female (Cis or Trans),3,Some college but no degree,2,"$50,000 - $99,999",1,White,1,No familiarity,5,6,6,17,7,3,3,0,0,0,0,1,1,3,man 3,1,5,1,0,1,0,1,2
37,lime,0,0,0,1,0,0,0,0,0,0,0,1,60,0,Man/Male (Cis or Trans),2,High school graduate (high school diploma or equivalent including GED),2,"$50,000 - $99,999",1,White,2,Beginner,5,5,4,14,2,6,6,1,0,0,0,1,1,2,side by side,2,0,0,0,0,0,0,6
37,lime,0,0,0,1,0,0,0,0,0,0,0,1,60,0,Man/Male (Cis or Trans),2,High school graduate (high school diploma or equivalent including GED),2,"$50,000 - $99,999",1,White,2,Beginner,5,5,4,14,7,4,4,1,0,0,0,1,1,1,wom 1,1,5,1,0,1,1,0,4
37,lime,0,0,0,1,0,0,0,0,0,0,0,1,60,0,Man/Male (Cis or Trans),2,High school graduate (high school diploma or equivalent including GED),2,"$50,000 - $99,999",1,White,2,Beginner,5,5,4,14,7,7,6,1,0,0,0,1,1,1,wom 2,1,5,1,0,1,1,0,5
37,lime,0,0,0,1,0,0,0,0,0,0,0,1,60,0,Man/Male (Cis or Trans),2,High school graduate (high school diploma or equivalent including GED),2,"$50,000 - $99,999",1,White,2,Beginner,5,5,4,14,7,11,8,1,0,0,0,1,1,0,wom 3,1,5,1,1,1,1,0,1
37,lime,0,0,0,1,0,0,0,0,0,0,0,1,60,0,Man/Male (Cis or Trans),2,High school graduate (high school diploma or equivalent including GED),2,"$50,000 - $99,999",1,White,2,Beginner,5,5,4,14,7,11,8,1,0,0,0,1,1,0,man 1,1,5,1,1,1,1,0,2
37,lime,0,0,0,1,0,0,0,0,0,0,0,1,60,0,Man/Male (Cis or Trans),2,High school graduate (high school diploma or equivalent including GED),2,"$50,000 - $99,999",1,White,2,Beginner,5,5,4,14,7,11,8,1,0,0,0,1,1,0,man 2,1,5,1,1,1,1,0,0
37,lime,0,0,0,1,0,0,0,0,0,0,0,1,60,0,Man/Male (Cis or Trans),2,High school graduate (high school diploma or equivalent including GED),2,"$50,000 - $99,999",1,White,2,Beginner,5,5,4,14,7,11,8,1,0,0,0,1,1,0,man 3,1,5,1,1,1,1,0,3
38,lime,0,0,0,1,0,0,0,0,0,0,0,1,38,0,Man/Male (Cis or Trans),3,Some college but no degree,2,"$50,000 - $99,999",1,White,3,Intermediate,5,6,5,16,2,8,6,0,0,0,0,1,1,1,side by side,2,0,0,0,1,1,0,6
38,lime,0,0,0,1,0,0,0,0,0,0,0,1,38,0,Man/Male (Cis or Trans),3,Some college but no degree,2,"$50,000 - $99,999",1,White,3,Intermediate,5,6,5,16,6,6,4,0,0,0,0,1,1,0,wom 1,1,4,1,0,1,1,0,2
38,lime,0,0,0,1,0,0,0,0,0,0,0,1,38,0,Man/Male (Cis or Trans),3,Some college but no degree,2,"$50,000 - $99,999",1,White,3,Intermediate,5,6,5,16,7,5,3,0,0,0,0,1,1,0,wom 2,1,5,1,0,1,1,0,5
38,lime,0,0,0,1,0,0,0,0,0,0,0,1,38,0,Man/Male (Cis or Trans),3,Some college but no degree,2,"$50,000 - $99,999",1,White,3,Intermediate,5,6,5,16,7,6,5,0,0,0,0,1,1,2,wom 3,1,5,1,0,1,1,0,1
38,lime,0,0,0,1,0,0,0,0,0,0,0,1,38,0,Man/Male (Cis or Trans),3,Some college but no degree,2,"$50,000 - $99,999",1,White,3,Intermediate,5,6,5,16,4,11,9,0,0,0,0,1,1,0,man 1,1,2,1,0,1,1,0,3
38,lime,0,0,0,1,0,0,0,0,0,0,0,1,38,0,Man/Male (Cis or Trans),3,Some college but no degree,2,"$50,000 - $99,999",1,White,3,Intermediate,5,6,5,16,7,10,9,0,0,0,0,1,1,1,man 2,1,5,1,0,1,1,1,0
38,lime,0,0,0,1,0,0,0,0,0,0,0,1,38,0,Man/Male (Cis or Trans),3,Some college but no degree,2,"$50,000 - $99,999",1,White,3,Intermediate,5,6,5,16,4,12,10,0,0,0,0,1,1,0,man 3,1,2,1,0,1,1,1,4
39,lime,0,0,0,1,0,0,0,0,0,0,0,1,24,1,Woman/Female (Cis or Trans),2,High school graduate (high school diploma or equivalent including GED),1,"$0 - $49,999",3,Hispanic/Latinx,1,No familiarity,5,6,6,17,2,4,4,1,0,0,0,1,1,4,side by side,2,0,0,0,1,0,1,6
39,lime,0,0,0,1,0,0,0,0,0,0,0,1,24,1,Woman/Female (Cis or Trans),2,High school graduate (high school diploma or equivalent including GED),1,"$0 - $49,999",3,Hispanic/Latinx,1,No familiarity,5,6,6,17,6,4,4,1,0,0,0,1,1,3,wom 1,1,4,1,0,1,0,1,0
39,lime,0,0,0,1,0,0,0,0,0,0,0,1,24,1,Woman/Female (Cis or Trans),2,High school graduate (high school diploma or equivalent including GED),1,"$0 - $49,999",3,Hispanic/Latinx,1,No familiarity,5,6,6,17,7,6,5,1,0,0,0,1,1,2,wom 2,1,5,1,0,1,0,1,2
39,lime,0,0,0,1,0,0,0,0,0,0,0,1,24,1,Woman/Female (Cis or Trans),2,High school graduate (high school diploma or equivalent including GED),1,"$0 - $49,999",3,Hispanic/Latinx,1,No familiarity,5,6,6,17,7,6,6,1,0,0,0,1,1,2,wom 3,1,5,1,0,1,0,1,1
39,lime,0,0,0,1,0,0,0,0,0,0,0,1,24,1,Woman/Female (Cis or Trans),2,High school graduate (high school diploma or equivalent including GED),1,"$0 - $49,999",3,Hispanic/Latinx,1,No familiarity,5,6,6,17,6,5,5,1,0,0,0,1,1,3,man 1,1,4,1,0,0,0,0,4
39,lime,0,0,0,1,0,0,0,0,0,0,0,1,24,1,Woman/Female (Cis or Trans),2,High school graduate (high school diploma or equivalent including GED),1,"$0 - $49,999",3,Hispanic/Latinx,1,No familiarity,5,6,6,17,7,6,5,1,0,0,0,1,1,2,man 2,1,5,1,0,1,0,1,3
39,lime,0,0,0,1,0,0,0,0,0,0,0,1,24,1,Woman/Female (Cis or Trans),2,High school graduate (high school diploma or equivalent including GED),1,"$0 - $49,999",3,Hispanic/Latinx,1,No familiarity,5,6,6,17,6,4,4,1,0,0,0,1,1,3,man 3,1,4,1,0,0,0,0,5
40,lime,0,0,0,1,0,0,0,0,0,0,0,1,29,1,Woman/Female (Cis or Trans),5,Bachelor's degree in college (4-year),2,"$50,000 - $99,999",2,Black/African American,3,Intermediate,6,6,5,17,2,3,3,1,0,0,0,1,1,4,side by side,2,0,0,0,0,0,0,6
40,lime,0,0,0,1,0,0,0,0,0,0,0,1,29,1,Woman/Female (Cis or Trans),5,Bachelor's degree in college (4-year),2,"$50,000 - $99,999",2,Black/African American,3,Intermediate,6,6,5,17,7,2,2,1,0,0,0,1,1,3,wom 1,1,5,1,0,0,0,0,3
40,lime,0,0,0,1,0,0,0,0,0,0,0,1,29,1,Woman/Female (Cis or Trans),5,Bachelor's degree in college (4-year),2,"$50,000 - $99,999",2,Black/African American,3,Intermediate,6,6,5,17,7,3,3,1,0,0,0,1,1,3,wom 2,1,5,1,0,0,0,0,4
40,lime,0,0,0,1,0,0,0,0,0,0,0,1,29,1,Woman/Female (Cis or Trans),5,Bachelor's degree in college (4-year),2,"$50,000 - $99,999",2,Black/African American,3,Intermediate,6,6,5,17,7,2,2,1,0,0,0,1,1,3,wom 3,1,5,1,0,0,0,0,5
40,lime,0,0,0,1,0,0,0,0,0,0,0,1,29,1,Woman/Female (Cis or Trans),5,Bachelor's degree in college (4-year),2,"$50,000 - $99,999",2,Black/African American,3,Intermediate,6,6,5,17,4,4,4,1,0,0,0,1,1,3,man 1,1,2,1,0,0,0,0,1
40,lime,0,0,0,1,0,0,0,0,0,0,0,1,29,1,Woman/Female (Cis or Trans),5,Bachelor's degree in college (4-year),2,"$50,000 - $99,999",2,Black/African American,3,Intermediate,6,6,5,17,6,3,3,1,0,0,0,1,1,3,man 2,0,5,1,0,0,0,0,0
40,lime,0,0,0,1,0,0,0,0,0,0,0,1,29,1,Woman/Female (Cis or Trans),5,Bachelor's degree in college (4-year),2,"$50,000 - $99,999",2,Black/African American,3,Intermediate,6,6,5,17,5,6,6,1,0,0,0,1,1,3,man 3,1,3,1,0,1,1,0,2
41,lime,0,0,0,1,0,0,0,0,0,0,0,1,55,0,Woman/Female (Cis or Trans),3,Some college but no degree,1,"$0 - $49,999",1,White,1,No familiarity,3,5,3,11,2,10,8,0,0,0,0,1,1,4,side by side,2,0,0,0,1,0,1,6
41,lime,0,0,0,1,0,0,0,0,0,0,0,1,55,0,Woman/Female (Cis or Trans),3,Some college but no degree,1,"$0 - $49,999",1,White,1,No familiarity,3,5,3,11,7,9,8,0,0,0,0,1,1,3,wom 1,1,5,1,0,1,0,1,1
41,lime,0,0,0,1,0,0,0,0,0,0,0,1,55,0,Woman/Female (Cis or Trans),3,Some college but no degree,1,"$0 - $49,999",1,White,1,No familiarity,3,5,3,11,7,10,8,0,0,0,0,1,1,3,wom 2,1,5,1,0,1,0,1,2
41,lime,0,0,0,1,0,0,0,0,0,0,0,1,55,0,Woman/Female (Cis or Trans),3,Some college but no degree,1,"$0 - $49,999",1,White,1,No familiarity,3,5,3,11,7,10,8,0,0,0,0,1,1,3,wom 3,1,5,1,0,1,0,1,0
41,lime,0,0,0,1,0,0,0,0,0,0,0,1,55,0,Woman/Female (Cis or Trans),3,Some college but no degree,1,"$0 - $49,999",1,White,1,No familiarity,3,5,3,11,7,10,8,0,0,0,0,1,1,3,man 1,1,5,1,0,1,0,1,5
41,lime,0,0,0,1,0,0,0,0,0,0,0,1,55,0,Woman/Female (Cis or Trans),3,Some college but no degree,1,"$0 - $49,999",1,White,1,No familiarity,3,5,3,11,7,10,8,0,0,0,0,1,1,3,man 2,1,5,1,0,1,0,1,4
41,lime,0,0,0,1,0,0,0,0,0,0,0,1,55,0,Woman/Female (Cis or Trans),3,Some college but no degree,1,"$0 - $49,999",1,White,1,No familiarity,3,5,3,11,7,10,8,0,0,0,0,1,1,3,man 3,1,5,1,0,1,0,1,3
42,lime,0,0,0,1,0,0,0,0,0,0,0,1,41,0,Man/Male (Cis or Trans),3,Some college but no degree,1,"$0 - $49,999",1,White,2,Beginner,4,4,4,12,2,4,4,1,0,0,0,1,1,4,side by side,2,0,0,0,0,0,0,6
42,lime,0,0,0,1,0,0,0,0,0,0,0,1,41,0,Man/Male (Cis or Trans),3,Some college but no degree,1,"$0 - $49,999",1,White,2,Beginner,4,4,4,12,7,4,4,1,0,0,0,1,1,3,wom 1,1,5,1,0,1,1,0,3
42,lime,0,0,0,1,0,0,0,0,0,0,0,1,41,0,Man/Male (Cis or Trans),3,Some college but no degree,1,"$0 - $49,999",1,White,2,Beginner,4,4,4,12,7,4,4,1,0,0,0,1,1,2,wom 2,1,5,1,0,1,1,0,1
42,lime,0,0,0,1,0,0,0,0,0,0,0,1,41,0,Man/Male (Cis or Trans),3,Some college but no degree,1,"$0 - $49,999",1,White,2,Beginner,4,4,4,12,7,6,6,1,0,0,0,1,1,3,wom 3,1,5,1,0,1,1,0,0
42,lime,0,0,0,1,0,0,0,0,0,0,0,1,41,0,Man/Male (Cis or Trans),3,Some college but no degree,1,"$0 - $49,999",1,White,2,Beginner,4,4,4,12,7,4,4,1,0,0,0,1,1,3,man 1,1,5,1,0,1,1,0,2
42,lime,0,0,0,1,0,0,0,0,0,0,0,1,41,0,Man/Male (Cis or Trans),3,Some college but no degree,1,"$0 - $49,999",1,White,2,Beginner,4,4,4,12,7,4,4,1,0,0,0,1,1,3,man 2,1,5,1,0,1,1,0,5
42,lime,0,0,0,1,0,0,0,0,0,0,0,1,41,0,Man/Male (Cis or Trans),3,Some college but no degree,1,"$0 - $49,999",1,White,2,Beginner,4,4,4,12,7,4,4,1,0,0,0,1,1,3,man 3,1,5,1,0,1,1,0,4
43,lime,0,0,0,1,0,0,0,0,0,0,0,1,52,0,Woman/Female (Cis or Trans),3,Some college but no degree,3,"$100,000+",3,Hispanic/Latinx,1,No familiarity,4,4,5,13,2,6,4,0,0,0,0,0,0,1,side by side,2,0,0,0,1,1,0,6
43,lime,0,0,0,1,0,0,0,0,0,0,0,1,52,0,Woman/Female (Cis or Trans),3,Some college but no degree,3,"$100,000+",3,Hispanic/Latinx,1,No familiarity,4,4,5,13,2,6,4,0,0,0,0,0,0,2,wom 1,1,0,1,0,1,1,0,4
43,lime,0,0,0,1,0,0,0,0,0,0,0,1,52,0,Woman/Female (Cis or Trans),3,Some college but no degree,3,"$100,000+",3,Hispanic/Latinx,1,No familiarity,4,4,5,13,1,6,4,0,0,0,0,0,0,1,wom 2,1,0,0,0,1,1,0,0
43,lime,0,0,0,1,0,0,0,0,0,0,0,1,52,0,Woman/Female (Cis or Trans),3,Some college but no degree,3,"$100,000+",3,Hispanic/Latinx,1,No familiarity,4,4,5,13,7,6,4,0,0,0,0,0,0,1,wom 3,1,5,1,0,1,1,0,5
43,lime,0,0,0,1,0,0,0,0,0,0,0,1,52,0,Woman/Female (Cis or Trans),3,Some college but no degree,3,"$100,000+",3,Hispanic/Latinx,1,No familiarity,4,4,5,13,7,6,4,0,0,0,0,0,0,1,man 1,1,5,1,0,1,1,0,1
43,lime,0,0,0,1,0,0,0,0,0,0,0,1,52,0,Woman/Female (Cis or Trans),3,Some college but no degree,3,"$100,000+",3,Hispanic/Latinx,1,No familiarity,4,4,5,13,7,6,4,0,0,0,0,0,0,1,man 2,1,5,1,0,1,1,0,2
43,lime,0,0,0,1,0,0,0,0,0,0,0,1,52,0,Woman/Female (Cis or Trans),3,Some college but no degree,3,"$100,000+",3,Hispanic/Latinx,1,No familiarity,4,4,5,13,7,6,4,0,0,0,0,0,0,1,man 3,1,5,1,0,1,1,0,3
44,lime,0,0,0,1,0,0,0,0,0,0,0,1,39,0,Woman/Female (Cis or Trans),4,Associate degree in college (2-year),1,"$0 - $49,999",1,White,2,Beginner,6,6,3,15,2,5,4,0,0,0,0,1,1,2,side by side,2,0,0,0,0,0,0,6
44,lime,0,0,0,1,0,0,0,0,0,0,0,1,39,0,Woman/Female (Cis or Trans),4,Associate degree in college (2-year),1,"$0 - $49,999",1,White,2,Beginner,6,6,3,15,7,2,2,0,0,0,0,1,1,3,wom 1,1,5,1,0,0,0,0,4
44,lime,0,0,0,1,0,0,0,0,0,0,0,1,39,0,Woman/Female (Cis or Trans),4,Associate degree in college (2-year),1,"$0 - $49,999",1,White,2,Beginner,6,6,3,15,7,3,3,0,0,0,0,1,1,3,wom 2,1,5,1,0,0,0,0,0
44,lime,0,0,0,1,0,0,0,0,0,0,0,1,39,0,Woman/Female (Cis or Trans),4,Associate degree in college (2-year),1,"$0 - $49,999",1,White,2,Beginner,6,6,3,15,7,7,5,0,0,0,0,1,1,2,wom 3,1,5,1,0,1,1,1,3
44,lime,0,0,0,1,0,0,0,0,0,0,0,1,39,0,Woman/Female (Cis or Trans),4,Associate degree in college (2-year),1,"$0 - $49,999",1,White,2,Beginner,6,6,3,15,7,3,3,0,0,0,0,1,1,3,man 1,1,5,1,0,0,0,0,2
44,lime,0,0,0,1,0,0,0,0,0,0,0,1,39,0,Woman/Female (Cis or Trans),4,Associate degree in college (2-year),1,"$0 - $49,999",1,White,2,Beginner,6,6,3,15,7,9,7,0,0,0,0,1,1,0,man 2,1,5,1,0,1,1,0,5
44,lime,0,0,0,1,0,0,0,0,0,0,0,1,39,0,Woman/Female (Cis or Trans),4,Associate degree in college (2-year),1,"$0 - $49,999",1,White,2,Beginner,6,6,3,15,7,3,3,0,0,0,0,1,1,3,man 3,1,5,1,0,0,0,0,1
45,lime,0,0,0,1,0,0,0,0,0,0,0,1,28,1,Woman/Female (Cis or Trans),4,Associate degree in college (2-year),1,"$0 - $49,999",1,White,2,Beginner,4,3,3,10,2,2,2,1,0,0,0,1,1,4,side by side,2,0,0,0,1,0,1,6
45,lime,0,0,0,1,0,0,0,0,0,0,0,1,28,1,Woman/Female (Cis or Trans),4,Associate degree in college (2-year),1,"$0 - $49,999",1,White,2,Beginner,4,3,3,10,7,4,4,1,0,0,0,1,1,3,wom 1,1,5,1,0,1,0,1,4
45,lime,0,0,0,1,0,0,0,0,0,0,0,1,28,1,Woman/Female (Cis or Trans),4,Associate degree in college (2-year),1,"$0 - $49,999",1,White,2,Beginner,4,3,3,10,7,4,4,1,0,0,0,1,1,3,wom 2,1,5,1,0,1,0,1,5
45,lime,0,0,0,1,0,0,0,0,0,0,0,1,28,1,Woman/Female (Cis or Trans),4,Associate degree in college (2-year),1,"$0 - $49,999",1,White,2,Beginner,4,3,3,10,7,6,4,1,0,0,0,1,1,2,wom 3,1,5,1,0,1,0,1,2
45,lime,0,0,0,1,0,0,0,0,0,0,0,1,28,1,Woman/Female (Cis or Trans),4,Associate degree in college (2-year),1,"$0 - $49,999",1,White,2,Beginner,4,3,3,10,7,5,4,1,0,0,0,1,1,3,man 1,1,5,1,0,1,0,1,3
45,lime,0,0,0,1,0,0,0,0,0,0,0,1,28,1,Woman/Female (Cis or Trans),4,Associate degree in college (2-year),1,"$0 - $49,999",1,White,2,Beginner,4,3,3,10,7,8,6,1,0,0,0,1,1,0,man 2,1,5,1,0,1,0,1,0
45,lime,0,0,0,1,0,0,0,0,0,0,0,1,28,1,Woman/Female (Cis or Trans),4,Associate degree in college (2-year),1,"$0 - $49,999",1,White,2,Beginner,4,3,3,10,7,6,4,1,0,0,0,1,1,2,man 3,1,5,1,0,1,0,1,1
46,lime,0,0,0,1,0,0,0,0,0,0,0,1,41,0,Man/Male (Cis or Trans),2,High school graduate (high school diploma or equivalent including GED),1,"$0 - $49,999",3,Hispanic/Latinx,1,No familiarity,2,3,4,9,2,8,7,0,0,0,0,1,1,3,side by side,2,0,0,1,1,0,1,6
46,lime,0,0,0,1,0,0,0,0,0,0,0,1,41,0,Man/Male (Cis or Trans),2,High school graduate (high school diploma or equivalent including GED),1,"$0 - $49,999",3,Hispanic/Latinx,1,No familiarity,2,3,4,9,7,5,4,0,0,0,0,1,1,2,wom 1,1,5,1,1,1,1,1,2
46,lime,0,0,0,1,0,0,0,0,0,0,0,1,41,0,Man/Male (Cis or Trans),2,High school graduate (high school diploma or equivalent including GED),1,"$0 - $49,999",3,Hispanic/Latinx,1,No familiarity,2,3,4,9,7,9,7,0,0,0,0,1,1,3,wom 2,1,5,1,1,1,0,1,0
46,lime,0,0,0,1,0,0,0,0,0,0,0,1,41,0,Man/Male (Cis or Trans),2,High school graduate (high school diploma or equivalent including GED),1,"$0 - $49,999",3,Hispanic/Latinx,1,No familiarity,2,3,4,9,7,8,7,0,0,0,0,1,1,2,wom 3,1,5,1,1,1,1,1,4
46,lime,0,0,0,1,0,0,0,0,0,0,0,1,41,0,Man/Male (Cis or Trans),2,High school graduate (high school diploma or equivalent including GED),1,"$0 - $49,999",3,Hispanic/Latinx,1,No familiarity,2,3,4,9,7,12,9,0,0,0,0,1,1,0,man 1,1,5,1,1,1,0,1,5
46,lime,0,0,0,1,0,0,0,0,0,0,0,1,41,0,Man/Male (Cis or Trans),2,High school graduate (high school diploma or equivalent including GED),1,"$0 - $49,999",3,Hispanic/Latinx,1,No familiarity,2,3,4,9,7,10,8,0,0,0,0,1,1,2,man 2,1,5,1,1,1,1,1,1
46,lime,0,0,0,1,0,0,0,0,0,0,0,1,41,0,Man/Male (Cis or Trans),2,High school graduate (high school diploma or equivalent including GED),1,"$0 - $49,999",3,Hispanic/Latinx,1,No familiarity,2,3,4,9,7,13,10,0,0,0,0,1,1,0,man 3,1,5,1,1,1,1,1,3
47,lime,0,0,0,1,0,0,0,0,0,0,0,1,40,0,Man/Male (Cis or Trans),8,"Professional degree (JD, MD, PhD)",2,"$50,000 - $99,999",4,Asian,2,Beginner,5,5,6,16,2,11,8,0,0,0,0,1,1,1,side by side,2,0,0,1,1,1,1,6
47,lime,0,0,0,1,0,0,0,0,0,0,0,1,40,0,Man/Male (Cis or Trans),8,"Professional degree (JD, MD, PhD)",2,"$50,000 - $99,999",4,Asian,2,Beginner,5,5,6,16,6,4,4,0,0,0,0,1,1,2,wom 1,1,5,0,0,1,0,1,2
47,lime,0,0,0,1,0,0,0,0,0,0,0,1,40,0,Man/Male (Cis or Trans),8,"Professional degree (JD, MD, PhD)",2,"$50,000 - $99,999",4,Asian,2,Beginner,5,5,6,16,5,5,5,0,0,0,0,1,1,2,wom 2,1,3,1,0,1,0,1,1
47,lime,0,0,0,1,0,0,0,0,0,0,0,1,40,0,Man/Male (Cis or Trans),8,"Professional degree (JD, MD, PhD)",2,"$50,000 - $99,999",4,Asian,2,Beginner,5,5,6,16,7,10,8,0,0,0,0,1,1,0,wom 3,1,5,1,1,1,1,0,3
47,lime,0,0,0,1,0,0,0,0,0,0,0,1,40,0,Man/Male (Cis or Trans),8,"Professional degree (JD, MD, PhD)",2,"$50,000 - $99,999",4,Asian,2,Beginner,5,5,6,16,7,11,9,0,0,0,0,1,1,1,man 1,1,5,1,1,1,1,1,0
47,lime,0,0,0,1,0,0,0,0,0,0,0,1,40,0,Man/Male (Cis or Trans),8,"Professional degree (JD, MD, PhD)",2,"$50,000 - $99,999",4,Asian,2,Beginner,5,5,6,16,7,10,8,0,0,0,0,1,1,0,man 2,1,5,1,1,1,1,1,5
47,lime,0,0,0,1,0,0,0,0,0,0,0,1,40,0,Man/Male (Cis or Trans),8,"Professional degree (JD, MD, PhD)",2,"$50,000 - $99,999",4,Asian,2,Beginner,5,5,6,16,7,6,5,0,0,0,0,1,1,2,man 3,1,5,1,0,1,1,0,4
48,lime,0,0,0,1,0,0,0,0,0,0,0,1,30,1,Man/Male (Cis or Trans),5,Bachelor's degree in college (4-year),2,"$50,000 - $99,999",1,White,4,Expert,6,6,6,18,2,11,8,0,0,1,0,0,1,1,side by side,2,0,0,1,1,1,0,6
48,lime,0,0,0,1,0,0,0,0,0,0,0,1,30,1,Man/Male (Cis or Trans),5,Bachelor's degree in college (4-year),2,"$50,000 - $99,999",1,White,4,Expert,6,6,6,18,4,2,2,0,0,1,0,0,1,3,wom 1,1,2,1,0,1,0,1,5
48,lime,0,0,0,1,0,0,0,0,0,0,0,1,30,1,Man/Male (Cis or Trans),5,Bachelor's degree in college (4-year),2,"$50,000 - $99,999",1,White,4,Expert,6,6,6,18,4,4,2,0,0,1,0,0,1,1,wom 2,1,3,0,1,0,0,0,0
48,lime,0,0,0,1,0,0,0,0,0,0,0,1,30,1,Man/Male (Cis or Trans),5,Bachelor's degree in college (4-year),2,"$50,000 - $99,999",1,White,4,Expert,6,6,6,18,3,9,6,0,0,1,0,0,1,0,wom 3,1,2,0,1,1,1,1,2
48,lime,0,0,0,1,0,0,0,0,0,0,0,1,30,1,Man/Male (Cis or Trans),5,Bachelor's degree in college (4-year),2,"$50,000 - $99,999",1,White,4,Expert,6,6,6,18,1,2,2,0,0,1,0,0,1,1,man 1,1,0,0,0,1,0,1,1
48,lime,0,0,0,1,0,0,0,0,0,0,0,1,30,1,Man/Male (Cis or Trans),5,Bachelor's degree in college (4-year),2,"$50,000 - $99,999",1,White,4,Expert,6,6,6,18,7,15,12,0,0,1,0,0,1,0,man 2,1,5,1,1,1,1,0,4
48,lime,0,0,0,1,0,0,0,0,0,0,0,1,30,1,Man/Male (Cis or Trans),5,Bachelor's degree in college (4-year),2,"$50,000 - $99,999",1,White,4,Expert,6,6,6,18,3,4,2,0,0,1,0,0,1,1,man 3,1,1,1,1,1,1,1,3
49,lime,0,0,0,1,0,0,0,0,0,0,0,1,40,0,Man/Male (Cis or Trans),5,Bachelor's degree in college (4-year),3,"$100,000+",1,White,2,Beginner,5,6,6,17,2,3,3,0,0,0,0,1,1,4,side by side,2,0,0,0,1,1,0,6
49,lime,0,0,0,1,0,0,0,0,0,0,0,1,40,0,Man/Male (Cis or Trans),5,Bachelor's degree in college (4-year),3,"$100,000+",1,White,2,Beginner,5,6,6,17,5,9,9,0,0,0,0,1,1,3,wom 1,0,4,1,0,1,1,0,4
49,lime,0,0,0,1,0,0,0,0,0,0,0,1,40,0,Man/Male (Cis or Trans),5,Bachelor's degree in college (4-year),3,"$100,000+",1,White,2,Beginner,5,6,6,17,7,9,8,0,0,0,0,1,1,3,wom 2,1,5,1,1,0,0,0,3
49,lime,0,0,0,1,0,0,0,0,0,0,0,1,40,0,Man/Male (Cis or Trans),5,Bachelor's degree in college (4-year),3,"$100,000+",1,White,2,Beginner,5,6,6,17,7,13,10,0,0,0,0,1,1,0,wom 3,1,5,1,1,1,1,1,5
49,lime,0,0,0,1,0,0,0,0,0,0,0,1,40,0,Man/Male (Cis or Trans),5,Bachelor's degree in college (4-year),3,"$100,000+",1,White,2,Beginner,5,6,6,17,6,13,10,0,0,0,0,1,1,0,man 1,1,4,1,1,1,1,0,2
49,lime,0,0,0,1,0,0,0,0,0,0,0,1,40,0,Man/Male (Cis or Trans),5,Bachelor's degree in college (4-year),3,"$100,000+",1,White,2,Beginner,5,6,6,17,7,13,10,0,0,0,0,1,1,0,man 2,1,5,1,1,1,1,0,1
49,lime,0,0,0,1,0,0,0,0,0,0,0,1,40,0,Man/Male (Cis or Trans),5,Bachelor's degree in college (4-year),3,"$100,000+",1,White,2,Beginner,5,6,6,17,7,12,10,0,0,0,0,1,1,0,man 3,1,5,1,0,1,1,1,0
50,lime,0,0,0,1,0,0,0,0,0,0,0,1,28,1,Woman/Female (Cis or Trans),5,Bachelor's degree in college (4-year),3,"$100,000+",1,White,2,Beginner,6,6,5,17,2,5,5,1,0,0,0,1,1,3,side by side,2,0,0,0,1,1,1,6
